,recording_msid,track_metadata.mbid_mapping.recording_mbid,artists,full_artists,full_track_name
139,842dc625-3bed-4c2a-9cd6-44a10d2919f0,e6aa35ae-5f1b-48ab-8401-4e8be80d2e8f,¥$,¥$,BACK TO ME - ¥$
140,5b4430c7-07d9-4de0-af26-79d025b62019,49392f65-ebcb-4719-8f4a-5203c81d499d,Bossman Dlow,Bossman Dlow  feat.  French Montana ,Mo Chicken - Bossman Dlow  feat.  French Montana 
140,5b4430c7-07d9-4de0-af26-79d025b62019,49392f65-ebcb-4719-8f4a-5203c81d499d,French Montana,Bossman Dlow  feat.  French Montana ,Mo Chicken - Bossman Dlow  feat.  French Montana 
141,392f9cd3-b777-4df5-bbec-4dfdd9feec80,72d79a16-e40e-45c2-b8e9-746d9ed722bc,Lakeview,Lakeview  &  Gideon ,Money Where Your Mouth Is - Lakeview  &  Gideon 
141,392f9cd3-b777-4df5-bbec-4dfdd9feec80,72d79a16-e40e-45c2-b8e9-746d9ed722bc,Gideon,Lakeview  &  Gideon ,Money Where Your Mouth Is - Lakeview  &  Gideon 
142,def1492f-83b8-4bc1-90cc-3ab958a9140d,5ae057d7-c968-4018-a4ea-e4baf42d3c44,Dreamville,"Dreamville ,  JID  &  J. Cole  feat.  Vince Staples ","Rembrandt…Run It Back - Dreamville ,  JID  &  J. Cole  feat.  Vince Staples "
142,def1492f-83b8-4bc1-90cc-3ab958a9140d,5ae057d7-c968-4018-a4ea-e4baf42d3c44,JID,"Dreamville ,  JID  &  J. Cole  feat.  Vince Staples ","Rembrandt…Run It Back - Dreamville ,  JID  &  J. Cole  feat.  Vince Staples "
142,def1492f-83b8-4bc1-90cc-3ab958a9140d,5ae057d7-c968-4018-a4ea-e4baf42d3c44,J. Cole,"Dreamville ,  JID  &  J. Cole  feat.  Vince Staples ","Rembrandt…Run It Back - Dreamville ,  JID  &  J. Cole  feat.  Vince Staples "
142,def1492f-83b8-4bc1-90cc-3ab958a9140d,5ae057d7-c968-4018-a4ea-e4baf42d3c44,Vince Staples,"Dreamville ,  JID  &  J. Cole  feat.  Vince Staples ","Rembrandt…Run It Back - Dreamville ,  JID  &  J. Cole  feat.  Vince Staples "
143,96367cb9-a46a-4a67-8688-a51c9ce472f8,8926d38f-feac-4a3f-a1f4-591f0f25e2f4,Future,"Future ,  Metro Boomin ,  Travis Scott  &  Playboi Carti ","Type Shit - Future ,  Metro Boomin ,  Travis Scott  &  Playboi Carti "
143,96367cb9-a46a-4a67-8688-a51c9ce472f8,8926d38f-feac-4a3f-a1f4-591f0f25e2f4,Metro Boomin,"Future ,  Metro Boomin ,  Travis Scott  &  Playboi Carti ","Type Shit - Future ,  Metro Boomin ,  Travis Scott  &  Playboi Carti "
143,96367cb9-a46a-4a67-8688-a51c9ce472f8,8926d38f-feac-4a3f-a1f4-591f0f25e2f4,Travis Scott,"Future ,  Metro Boomin ,  Travis Scott  &  Playboi Carti ","Type Shit - Future ,  Metro Boomin ,  Travis Scott  &  Playboi Carti "
143,96367cb9-a46a-4a67-8688-a51c9ce472f8,8926d38f-feac-4a3f-a1f4-591f0f25e2f4,Playboi Carti,"Future ,  Metro Boomin ,  Travis Scott  &  Playboi Carti ","Type Shit - Future ,  Metro Boomin ,  Travis Scott  &  Playboi Carti "
144,6b55447a-5b3c-43d8-9c4c-f2be523f0a9d,9f331d71-12ee-46c8-b155-b3828e4cfd7e,Bring Me the Horizon,Bring Me the Horizon  feat.  Lil Uzi Vert  &  Daryl Palumbo of Glassjaw ,AmEN! - Bring Me the Horizon  feat.  Lil Uzi Vert  &  Daryl Palumbo of Glassjaw 
144,6b55447a-5b3c-43d8-9c4c-f2be523f0a9d,9f331d71-12ee-46c8-b155-b3828e4cfd7e,Lil Uzi Vert,Bring Me the Horizon  feat.  Lil Uzi Vert  &  Daryl Palumbo of Glassjaw ,AmEN! - Bring Me the Horizon  feat.  Lil Uzi Vert  &  Daryl Palumbo of Glassjaw 
144,6b55447a-5b3c-43d8-9c4c-f2be523f0a9d,9f331d71-12ee-46c8-b155-b3828e4cfd7e,Daryl Palumbo of Glassjaw,Bring Me the Horizon  feat.  Lil Uzi Vert  &  Daryl Palumbo of Glassjaw ,AmEN! - Bring Me the Horizon  feat.  Lil Uzi Vert  &  Daryl Palumbo of Glassjaw 
145,973b1f46-9343-4d80-8649-b8cbbc2e6a6c,eb2d0d83-2dc4-4492-9206-7c8f7a33bf5f,Dead Poet Society,Dead Poet Society  feat.  The Warning ,HURT - Dead Poet Society  feat.  The Warning 
145,973b1f46-9343-4d80-8649-b8cbbc2e6a6c,eb2d0d83-2dc4-4492-9206-7c8f7a33bf5f,The Warning,Dead Poet Society  feat.  The Warning ,HURT - Dead Poet Society  feat.  The Warning 
146,2bbf5cd2-9416-4b8b-b7f2-5986bddf1bd4,f68694bf-b0bc-4af9-94da-2bdd5f24e790,Hail the Sun,Hail the Sun,"Ow! (SPLIDAO!) I Like It, Though - Hail the Sun"
147,b731d49e-99ea-46c6-bec2-00f9dddf6c8e,63c17bc4-871e-4ef5-bfc2-f457bd68c856,Rain City Drive,Rain City Drive,Over Me - Rain City Drive
148,586e348c-aad1-4db2-b0e6-a0aadedbc1b8,f41c929e-ba45-456e-979d-58d9d7ea73ec,Rain City Drive,Rain City Drive,Ride or Die - Rain City Drive
149,63fbb554-3803-458c-9627-817f3f6bb309,020630c0-978b-4b5c-9e91-ccc2e5227df1,Rain City Drive,Rain City Drive,Cutting It Close - Rain City Drive
150,46c24fdf-574b-4506-84c1-55da17085d22,8552c676-60ed-456c-8ca3-86ff32f9897a,Pierce the Veil,Pierce the Veil,The New National Anthem - Pierce the Veil
151,c97d8735-4aa2-48b1-afb0-bea4dbae07b8,f21f5e67-fa0d-4c97-993f-887135d0f589,Pierce the Veil,Pierce the Veil,Death of an Executioner - Pierce the Veil
152,34691ddc-e1eb-45df-a86d-05fe3e0ef64b,3dd048e0-cd25-474c-b8dc-e99f131f128b,Pierce the Veil,Pierce the Veil  feat.  Lindsey Stamey ,Hold on Till May - Pierce the Veil  feat.  Lindsey Stamey 
152,34691ddc-e1eb-45df-a86d-05fe3e0ef64b,3dd048e0-cd25-474c-b8dc-e99f131f128b,Lindsey Stamey,Pierce the Veil  feat.  Lindsey Stamey ,Hold on Till May - Pierce the Veil  feat.  Lindsey Stamey 
153,325bed99-ecd4-4318-a50b-4c3154987df1,f62ae39d-b7fc-4b66-a2dd-0cac62f45d65,Pierce the Veil,Pierce the Veil,I’m Low on Gas and You Need a Jacket - Pierce the Veil
154,247d506a-c315-4a2b-9a6b-2829d94dcfde,34c4b1dc-b7d1-42ee-b32b-65f962fa17dd,Pierce the Veil,Pierce the Veil,So Far So Fake - Pierce the Veil
155,3e4bb67a-bbf7-4447-b1ec-819859d8c616,e45fe983-eaa5-455c-b6f3-998ec1e4e4a8,Pierce the Veil,Pierce the Veil,Today I Saw the Whole World - Pierce the Veil
156,327818ca-0790-4df7-a2b9-1628aaf14305,dce08173-d582-4928-8dc7-d001030eef1b,Pierce the Veil,Pierce the Veil,I Don’t Care If You’re Contagious - Pierce the Veil
157,1a8cb7ee-e5f8-4c95-beba-e9e09960571d,4005f086-8418-455f-8fb3-26e599a10047,Pierce the Veil,Pierce the Veil,Caraphernelia - Pierce the Veil
158,14769448-910c-4c5c-8bd7-c802ab21e70e,fd6e23bc-295b-40a8-a7a7-87876d10c6c5,Pierce the Veil,Pierce the Veil,The Boy Who Could Fly - Pierce the Veil
159,59481169-7c07-45ca-a45a-072e6912e12a,f36d7744-296e-47b5-add8-9181592dd2da,Pierce the Veil,Pierce the Veil,Southern Constellations - Pierce the Veil
160,4d8e6139-0194-42cf-ad68-72f2e514c430,78659fca-ff54-4506-9935-37f93140e964,Bring Me the Horizon,Bring Me the Horizon,Happy Song - Bring Me the Horizon
161,e9e41377-4a73-428c-bca1-46071a609bf2,6d9f25a6-9bc2-42c3-80c2-e30d2584d785,Bring Me the Horizon,Bring Me the Horizon  feat.  Underoath ,a bulleT w/ my namE On - Bring Me the Horizon  feat.  Underoath 
161,e9e41377-4a73-428c-bca1-46071a609bf2,6d9f25a6-9bc2-42c3-80c2-e30d2584d785,Underoath,Bring Me the Horizon  feat.  Underoath ,a bulleT w/ my namE On - Bring Me the Horizon  feat.  Underoath 
162,e67658ea-b7f1-403f-94f3-68400bedc145,3629ee1e-9982-4a3e-aa6d-a710861b7403,Bring Me the Horizon,Bring Me the Horizon,Sleepwalking - Bring Me the Horizon
163,1e5e5731-02a6-4b7b-aec3-f7d1bc962ea0,efff0d99-5b0b-455d-b528-9c2b26e762db,Bring Me the Horizon,Bring Me the Horizon,sugar honey ice & tea - Bring Me the Horizon
164,8e0ec33b-cdc7-440b-b55a-72d4fad61453,44db6871-6e7b-4ae6-905d-754d89f59bd3,Bring Me the Horizon,Bring Me the Horizon,Ludens - Bring Me the Horizon
165,e1e8bd67-8702-4c59-aa1a-ee809d89ae5f,7d867ce0-1190-4277-ba06-b941c3dde497,Bring Me the Horizon,Bring Me the Horizon,What You Need - Bring Me the Horizon
166,7de820c2-d437-495c-911d-58524ad604eb,e89428ed-4422-4736-ba20-9142da057be3,Bring Me the Horizon,Bring Me the Horizon,LosT - Bring Me the Horizon
167,fd55c6c7-ceea-4271-863a-2a758199d269,34fc829e-d9ac-4377-bc0e-77ba7a7a0ce8,Bring Me the Horizon,Bring Me the Horizon  feat.  AURORA ,liMOusIne - Bring Me the Horizon  feat.  AURORA 
167,fd55c6c7-ceea-4271-863a-2a758199d269,34fc829e-d9ac-4377-bc0e-77ba7a7a0ce8,AURORA,Bring Me the Horizon  feat.  AURORA ,liMOusIne - Bring Me the Horizon  feat.  AURORA 
168,367f5a51-5d58-4b2f-a855-c66953008211,7072ec63-fdf0-4b2d-aac0-2a705a34ef0a,Bring Me the Horizon,Bring Me the Horizon,The House of Wolves - Bring Me the Horizon
169,dba3003d-8a59-4df9-9711-ca3e17de8d82,d1956b39-475e-4ade-8836-7f8473bb6d75,Bring Me the Horizon,Bring Me the Horizon  feat.  Dani Filth ,wonderful life - Bring Me the Horizon  feat.  Dani Filth 
169,dba3003d-8a59-4df9-9711-ca3e17de8d82,d1956b39-475e-4ade-8836-7f8473bb6d75,Dani Filth,Bring Me the Horizon  feat.  Dani Filth ,wonderful life - Bring Me the Horizon  feat.  Dani Filth 
170,2ee687e0-3964-43fd-b967-a8aba33643a0,b1704dab-d714-4da9-a7cd-0a9021f9458f,Bring Me the Horizon,Bring Me the Horizon  with  YUNGBLUD ,Obey - Bring Me the Horizon  with  YUNGBLUD 
170,2ee687e0-3964-43fd-b967-a8aba33643a0,b1704dab-d714-4da9-a7cd-0a9021f9458f,YUNGBLUD,Bring Me the Horizon  with  YUNGBLUD ,Obey - Bring Me the Horizon  with  YUNGBLUD 
171,6b6d485d-ecbd-4d18-8b5b-8743ac5d61fa,1d7efa94-d67e-4c07-83da-d807192b02cf,Bring Me the Horizon,Bring Me the Horizon,True Friends - Bring Me the Horizon
172,61a3ce81-60f2-4ddf-8999-377e7614483d,69af97b4-3e71-43d6-9993-2c5a93092731,Bring Me the Horizon,Bring Me the Horizon,Parasite Eve - Bring Me the Horizon
173,dd7ea9af-4ee8-4be8-88af-53993ea2f45e,20946cde-5f1e-46bc-b24f-81cccea3fd6d,Bring Me the Horizon,Bring Me the Horizon,DArkSide - Bring Me the Horizon
174,3bd9ca6a-fdca-442d-8bc0-0e6b32a77fe7,d42528ce-1853-40dc-8909-23e96a91cbba,Bring Me the Horizon,Bring Me the Horizon,Doomed - Bring Me the Horizon
175,df216af4-32db-4a2c-8665-6549396d2431,fb3663d8-4e75-4a31-8cb5-6ab09671e955,Bring Me the Horizon,Bring Me the Horizon,Top 10 staTues tHat CriEd bloOd - Bring Me the Horizon
176,ff38bf9f-f6e4-4cf0-b77d-a2bf1b6647a0,d6854daf-ad89-4c43-b695-9270c0b91e4f,Bring Me the Horizon,Bring Me the Horizon,Kool‐Aid - Bring Me the Horizon
177,273fecfe-1e0b-44ab-8640-8cfd67c7f826,863dd3b3-c525-427c-a0fb-faa75b1dde37,Bring Me the Horizon,Bring Me the Horizon,Can You Feel My Heart - Bring Me the Horizon
178,2cfdfd86-46e0-4a02-9ad8-19e767dc8449,11db20e4-a946-4d64-bf43-2d7039eeaa16,Bring Me the Horizon,Bring Me the Horizon  feat.  Rahzel ,heavy metal - Bring Me the Horizon  feat.  Rahzel 
178,2cfdfd86-46e0-4a02-9ad8-19e767dc8449,11db20e4-a946-4d64-bf43-2d7039eeaa16,Rahzel,Bring Me the Horizon  feat.  Rahzel ,heavy metal - Bring Me the Horizon  feat.  Rahzel 
179,37178c48-9cd6-4aa3-a58f-0fc4f4d23ea7,a57d030d-24a5-4ba5-a4ac-fc3e3587d4bd,Bring Me the Horizon,Bring Me the Horizon,"Dear Diary, - Bring Me the Horizon"
180,085c7ae5-cc7f-44c7-8c75-f0e6d0bff983,321e1cee-e9db-4f7b-a423-c84ed6ecead1,Bring Me the Horizon,Bring Me the Horizon,Avalanche - Bring Me the Horizon
181,5337b3c9-6f0f-49ff-b0ba-2c881350e281,bfd84871-2523-40e5-a70f-04c9b0e28acf,Machine Gun Kelly,Machine Gun Kelly  feat.  Bring Me the Horizon ,maybe - Machine Gun Kelly  feat.  Bring Me the Horizon 
181,5337b3c9-6f0f-49ff-b0ba-2c881350e281,bfd84871-2523-40e5-a70f-04c9b0e28acf,Bring Me the Horizon,Machine Gun Kelly  feat.  Bring Me the Horizon ,maybe - Machine Gun Kelly  feat.  Bring Me the Horizon 
182,25ab7dff-ba48-48fc-8af4-770a83bda149,c97f5726-3fdb-43bd-99f9-8946feca8947,Tom Morello,Tom Morello  ft.  Bring Me the Horizon ,Let’s Get the Party Started - Tom Morello  ft.  Bring Me the Horizon 
182,25ab7dff-ba48-48fc-8af4-770a83bda149,c97f5726-3fdb-43bd-99f9-8946feca8947,Bring Me the Horizon,Tom Morello  ft.  Bring Me the Horizon ,Let’s Get the Party Started - Tom Morello  ft.  Bring Me the Horizon 
183,46c0bf00-9f49-4f4d-9be9-e824c620fae1,55d93c8d-d5a5-4504-91a1-5a63f994b9f6,Bring Me the Horizon,Bring Me the Horizon,DiE4u - Bring Me the Horizon
184,5958ee26-f749-4cc5-957c-e99820acf509,7e1ba78d-80b6-4c6c-8467-d6aaf5f47115,Bring Me the Horizon,Bring Me the Horizon,YOUtopia - Bring Me the Horizon
185,7e811281-e639-4504-9274-b946b03e724f,5e0e80b9-ecd4-4bd7-9290-62ad89816c4a,SLANDER,SLANDER  with  blackbear  &  Bring Me the Horizon ,Wish I Could Forget - SLANDER  with  blackbear  &  Bring Me the Horizon 
185,7e811281-e639-4504-9274-b946b03e724f,5e0e80b9-ecd4-4bd7-9290-62ad89816c4a,blackbear,SLANDER  with  blackbear  &  Bring Me the Horizon ,Wish I Could Forget - SLANDER  with  blackbear  &  Bring Me the Horizon 
185,7e811281-e639-4504-9274-b946b03e724f,5e0e80b9-ecd4-4bd7-9290-62ad89816c4a,Bring Me the Horizon,SLANDER  with  blackbear  &  Bring Me the Horizon ,Wish I Could Forget - SLANDER  with  blackbear  &  Bring Me the Horizon 
186,7f1fc578-05e6-44b5-856d-dc089b68ddce,e4947b35-422b-4547-ad99-a107c1a40861,Bring Me the Horizon,Bring Me the Horizon,Throne - Bring Me the Horizon
187,8cbd7212-e077-4b1e-8c38-90e54f849d7f,104ae795-a8eb-437b-a474-10403b09aa9a,YUNGBLUD,YUNGBLUD  feat.  Oli Sykes of Bring Me the Horizon ,Happier - YUNGBLUD  feat.  Oli Sykes of Bring Me the Horizon 
187,8cbd7212-e077-4b1e-8c38-90e54f849d7f,104ae795-a8eb-437b-a474-10403b09aa9a,Oli Sykes of Bring Me the Horizon,YUNGBLUD  feat.  Oli Sykes of Bring Me the Horizon ,Happier - YUNGBLUD  feat.  Oli Sykes of Bring Me the Horizon 
188,19acbad7-8416-44fd-b85f-2b9b47d67800,37908989-e8dc-49f9-a0e5-389fb8218229,Bring Me the Horizon,Bring Me the Horizon,Seen It All Before - Bring Me the Horizon
189,2438d39b-061d-4b09-b241-3011a7ed941a,dac07c20-2c8e-499d-91d9-73ae5eab05e2,Bring Me the Horizon,Bring Me the Horizon,why you gotta kick me when i’m down? - Bring Me the Horizon
190,9000e711-de15-4244-b1fa-da1e86c42ea4,58c0ca9d-dfa4-4d73-8ece-22c3b733de28,Bring Me the Horizon,Bring Me the Horizon,Run - Bring Me the Horizon
191,357e31d7-f4b2-4080-97c0-3cc7d1042e89,99592600-f6a5-4d61-84c9-67002c202985,Bring Me the Horizon,Bring Me the Horizon,sTraNgeRs - Bring Me the Horizon
192,8802b1e4-c1f8-450f-9ccc-bd21553b943d,184139fb-04a8-4eaf-86e3-8693a25c9a51,Bring Me the Horizon,Bring Me the Horizon,WONDERWaLL - Bring Me the Horizon
193,6f9a1e37-bed2-4159-8a4f-e6f1ea486288,04453a82-55ad-4ed6-85f9-ca3d950a34a2,Lil Uzi Vert,Lil Uzi Vert  feat.  Bring Me the Horizon ,Werewolf - Lil Uzi Vert  feat.  Bring Me the Horizon 
193,6f9a1e37-bed2-4159-8a4f-e6f1ea486288,04453a82-55ad-4ed6-85f9-ca3d950a34a2,Bring Me the Horizon,Lil Uzi Vert  feat.  Bring Me the Horizon ,Werewolf - Lil Uzi Vert  feat.  Bring Me the Horizon 
194,6bcea0fb-e396-4bd7-8e7d-76cd66d60cd4,c9196b0f-a2e3-4776-bd6a-4ccb174d8e30,Ed Sheeran,Ed Sheeran  feat.  Bring Me the Horizon ,Bad Habits - Ed Sheeran  feat.  Bring Me the Horizon 
194,6bcea0fb-e396-4bd7-8e7d-76cd66d60cd4,c9196b0f-a2e3-4776-bd6a-4ccb174d8e30,Bring Me the Horizon,Ed Sheeran  feat.  Bring Me the Horizon ,Bad Habits - Ed Sheeran  feat.  Bring Me the Horizon 
195,19b1f415-ae4d-4036-8edd-2a05c2df714c,251f5c8d-1974-4d02-bb34-9039f6eb2492,Bring Me the Horizon,Bring Me the Horizon,Drown - Bring Me the Horizon
196,f6990ee3-4a3e-430a-bca1-1b9db810756f,127842b6-6a9e-44ad-9ec0-27b451df7362,Bring Me the Horizon,Bring Me the Horizon,Teardrops - Bring Me the Horizon
197,9f626b58-4ff7-494c-8edc-0da3ad6fc44c,dfa1852a-50ff-453d-a52e-f17707aa67ce,Bring Me the Horizon,Bring Me the Horizon,Shadow Moses - Bring Me the Horizon
198,1370df20-5df7-43d8-a2f7-20b5f405cc9c,ec73b29b-d36a-4cdc-8e40-b087aaaa5b69,Bring Me the Horizon,Bring Me the Horizon,in the dark - Bring Me the Horizon
199,3850dba0-d15d-4db0-a70f-dfc2d7149ab6,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,Bring Me the Horizon,Bring Me the Horizon  feat.  Nova Twins ,1x1 - Bring Me the Horizon  feat.  Nova Twins 
199,3850dba0-d15d-4db0-a70f-dfc2d7149ab6,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,Nova Twins,Bring Me the Horizon  feat.  Nova Twins ,1x1 - Bring Me the Horizon  feat.  Nova Twins 
200,ea237775-0500-443f-b059-59ca97426b67,d10a9d57-f7c4-434f-97c4-eb80c6c784a0,Bring Me the Horizon,Bring Me the Horizon,R.i.p. (duskCOre RemIx) - Bring Me the Horizon
201,082c9a36-752a-4330-9584-ae712ef8bdef,109b989a-7fec-4f3b-a422-c14372d6728c,Bring Me the Horizon,Bring Me the Horizon,Blasphemy - Bring Me the Horizon
202,257cc67d-e05f-4975-b270-5ddc109af41b,50052fc5-7a97-479a-8563-299844846ad8,Slipknot,Slipknot,Duality - Slipknot
203,416d520a-d1e6-4a68-9cb7-f5b6a57312b0,bda75eb1-e2bc-46b3-83fc-250d73d54004,Travis Scott,Travis Scott,CAROUSEL - Travis Scott
204,829e20aa-2d1b-487a-94c0-f23b8ba264b4,,,,lasttimeicried - Blood Dealer
205,91ae9424-e2cf-447d-aebd-e79a811e972e,dd290c64-1328-411a-8823-c56489a63c7d,Linkin Park,Linkin Park,Heavy Is the Crown - Linkin Park
206,067259b1-23ea-455c-b147-484ca7313682,805ac60f-6922-4bb7-8b96-27f1bb8f13a7,Nickelback,Nickelback,Skinny Little Missy - Nickelback
207,a585df1c-88ae-452f-a2ee-d57c1b875d21,9a16bb02-172e-4e40-a3f5-4330f4547ec0,Owen Riegling,Owen Riegling,Old Dirt Roads - Owen Riegling
208,0925a9e4-af26-4eb6-8ec8-56ceab80aa96,c9f7b4be-5f7c-49a7-a106-84a2a7c6cb1b,Zach Bryan,Zach Bryan,Nine Ball - Zach Bryan
209,502e322f-fcf7-42f6-9884-c2498f48af9b,b19f397d-f22b-4457-b05e-4ab786efdd28,Shinedown,Shinedown,Planet Zero - Shinedown
210,158befcb-83e3-4228-8289-34aaebb7229e,3e94e96a-0ba0-4249-b0e6-8e1755db9042,Falling in Reverse,Falling in Reverse,The Drug in Me Is You - Falling in Reverse
211,0723f71c-d9ae-46e6-abaf-6b3e8c497229,cdf4e60d-aefa-4378-bf18-fcf89506900d,Deftones,Deftones,Entombed - Deftones
212,3e2e2edc-9a1a-459f-9d2f-2f1a91d86e3c,24c0fb0d-50a5-42d9-a248-008ebd83b34a,The Unlikely Candidates,The Unlikely Candidates,Novocaine - The Unlikely Candidates
213,a753e4a7-0a93-49c0-b972-7ebd35b6590c,0fd79d24-f1be-4de4-8d70-f013c5f357f1,Don Toliver,Don Toliver,Cardigan - Don Toliver
214,18ba849c-cda3-4573-abc5-f7b076bdb169,06879155-b9ce-4777-bdc0-f83cd6162760,The Weeknd,The Weeknd,Can’t Feel My Face - The Weeknd
215,ed110e79-aa4c-4f6c-a6d0-6c65044409ef,ac19684f-febb-47ae-8d5f-72a4c4c1aa3d,Kendrick Lamar,Kendrick Lamar  with  SZA ,luther - Kendrick Lamar  with  SZA 
215,ed110e79-aa4c-4f6c-a6d0-6c65044409ef,ac19684f-febb-47ae-8d5f-72a4c4c1aa3d,SZA,Kendrick Lamar  with  SZA ,luther - Kendrick Lamar  with  SZA 
216,f9412bf8-fbf1-44bc-a8e5-4a2440497640,dff4cb02-97d2-4790-be54-882d2cc495ba,Key Glock,Key Glock,The Grinch - Key Glock
217,18718783-f12d-49ce-af9e-c2ab211611fc,82166214-6435-436c-ba66-b0d7765929fd,Memphis May Fire,Memphis May Fire  feat.  Blindside ,Overdose - Memphis May Fire  feat.  Blindside 
217,18718783-f12d-49ce-af9e-c2ab211611fc,82166214-6435-436c-ba66-b0d7765929fd,Blindside,Memphis May Fire  feat.  Blindside ,Overdose - Memphis May Fire  feat.  Blindside 
218,1f6e13f4-95ae-4527-8f0b-c116ba857cf8,5ed1ee67-9875-441d-b233-b5521714b17f,ScHoolboy Q,ScHoolboy Q  feat.  21 Savage ,Floating - ScHoolboy Q  feat.  21 Savage 
218,1f6e13f4-95ae-4527-8f0b-c116ba857cf8,5ed1ee67-9875-441d-b233-b5521714b17f,21 Savage,ScHoolboy Q  feat.  21 Savage ,Floating - ScHoolboy Q  feat.  21 Savage 
219,5c833de6-1270-4778-a382-845c67f69977,57ddb1c0-6e7a-49cd-9e92-059286f1c9be,Finger Eleven,Finger Eleven,Paralyzer - Finger Eleven
220,01ddeaee-fe72-41e6-ad15-5af041654f89,3edd30b1-7823-4dec-a251-a151498bd992,The Hunna,The Hunna,I Wanna Know - The Hunna
221,7daf1711-090a-458f-91a5-b9a76a7d7755,f733e175-8bd7-4a6b-90ac-060c591dd583,Pierce the Veil,Pierce the Veil,Emergency Contact - Pierce the Veil
222,77a8e116-b677-416f-978b-2be9a6c065e7,6f0ecce5-2fb0-45d1-9da1-62aa437b6d64,BRKN LOVE,BRKN LOVE,Rubber Room - BRKN LOVE
223,0ab1b4cf-c040-48cd-863b-c5aeb1f7830f,a3230741-c122-4c51-9e71-de83983b8a07,Pierce the Veil,Pierce the Veil,Pass the Nirvana - Pierce the Veil
224,582dd4e5-80f0-4431-b5e9-8b221c9415c4,72f969a7-05f5-484c-a78a-dac2f2695278,BRKN LOVE,BRKN LOVE,Forever's Enough - BRKN LOVE
225,b05ba946-8105-4bcb-852a-fa315508ccb9,b4f568a2-d8da-4de6-abe9-680312872798,cleopatrick,cleopatrick,bernard trigger - cleopatrick
226,0b45e788-b925-4033-846b-0c5154e97cdd,205cafcf-0d9c-4430-82ed-d560b4e28521,Windwaker,Windwaker,Break The Rules - Windwaker
227,dd672750-57eb-4cc0-99fb-5803a7a4ae36,69718c36-9056-44b0-b97c-58c389a1e568,Panic! at the Disco,Panic! at the Disco,"There’s a Good Reason These Tables Are Numbered Honey, You Just Haven’t Thought of It Yet - Panic! at the Disco"
228,57d2e02d-f11e-489c-9e10-0a238e1d8a6e,b3b3d8a8-bff2-4a6d-b86c-d7681104463d,Point North,Point North  &  The Ghost Inside ,Safe and Sound - Point North  &  The Ghost Inside 
228,57d2e02d-f11e-489c-9e10-0a238e1d8a6e,b3b3d8a8-bff2-4a6d-b86c-d7681104463d,The Ghost Inside,Point North  &  The Ghost Inside ,Safe and Sound - Point North  &  The Ghost Inside 
229,12fd4697-f732-4c39-8db5-ef466a5a34b2,e5efc159-b13c-435f-b872-4a75a721ef7b,Ella Langley,Ella Langley  feat.  Riley Green ,you look like you love me - Ella Langley  feat.  Riley Green 
229,12fd4697-f732-4c39-8db5-ef466a5a34b2,e5efc159-b13c-435f-b872-4a75a721ef7b,Riley Green,Ella Langley  feat.  Riley Green ,you look like you love me - Ella Langley  feat.  Riley Green 
230,a3fe14de-7326-4ae6-877d-1926b2531a7d,03dc4e02-e416-4611-8a2f-6c91b3d6c06c,Noah Kahan,Noah Kahan,Paul Revere - Noah Kahan
231,09cf5c93-2bc6-49c7-8dbd-49f23ca9c27a,fd148908-3045-4a39-83b9-70a56706c194,Panic! at the Disco,Panic! at the Disco,Death of a Bachelor - Panic! at the Disco
232,b2c8cccc-2043-41b4-b21c-9d090036c771,e512edb6-cb18-47b6-a70a-4e4ce3e9cbac,Sleeping With Sirens,Sleeping With Sirens,"In Case of Emergency, Dial 411 - Sleeping With Sirens"
233,50304054-e9f1-4c10-aa0f-18e3e62a37f6,ad2ad0c5-3cca-40d9-b1a5-182588339920,Paramore,Paramore,Decode - Paramore
234,adbf0797-6b5d-42ff-95ab-c24112ca1af3,68848fb5-1eaa-4072-b7ae-a2ab09104d0b,Sleep Token,Sleep Token,Provider - Sleep Token
235,c206fe11-f8c4-4811-8c61-1bba41048de5,a9e1c02c-3dd7-41e2-a3b6-35cb543ca9e7,Windwaker,Windwaker,SIRENS - Windwaker
236,8649f38b-0f5c-4f9e-bd86-6dcc7c702d00,13f7de2d-c8d4-4d2d-a061-421b5c126c44,Dead Lakes,Dead Lakes,onyx drive - Dead Lakes
237,4da94549-5a58-49bd-9a7a-efbac7ac1850,27f0a0c1-cafa-47e4-be2f-a8c19dfab2df,Windwaker,Windwaker,Arcane - Windwaker
238,1129aecd-31ba-4ed3-950a-1821a309ffef,b9a49a4d-77b3-4c3c-9965-7b15669857c8,KYLE,KYLE,Doubt It - KYLE
239,b63af69d-766a-4790-9273-4f30971269cf,0b3ce31b-9793-4150-bcea-850ee6c4b7fe,Sleeping With Sirens,Sleeping With Sirens,"If I’m James Dean, You’re Audrey Hepburn - Sleeping With Sirens"
240,45584a87-1972-47b3-90d4-9ca4d32b5b13,d0a0a9a4-43f9-4207-ab54-633d21c6a068,Ro Ransom,Ro Ransom  feat.  Kensei Abbot ,See Me Fall - Ro Ransom  feat.  Kensei Abbot 
240,45584a87-1972-47b3-90d4-9ca4d32b5b13,d0a0a9a4-43f9-4207-ab54-633d21c6a068,Kensei Abbot,Ro Ransom  feat.  Kensei Abbot ,See Me Fall - Ro Ransom  feat.  Kensei Abbot 
