,recording_mbid,genres
240,3ea520d6-e3a6-478b-a184-8121ded06f16,gen z
240,3ea520d6-e3a6-478b-a184-8121ded06f16,r&b
240,3ea520d6-e3a6-478b-a184-8121ded06f16,alternative r&b
240,3ea520d6-e3a6-478b-a184-8121ded06f16,hip hop soul
240,3ea520d6-e3a6-478b-a184-8121ded06f16,pop
240,3ea520d6-e3a6-478b-a184-8121ded06f16,contemporary r&b
240,3ea520d6-e3a6-478b-a184-8121ded06f16,electronic
240,3ea520d6-e3a6-478b-a184-8121ded06f16,pop rap
240,3ea520d6-e3a6-478b-a184-8121ded06f16,hip hop
240,3ea520d6-e3a6-478b-a184-8121ded06f16,2020s
240,3ea520d6-e3a6-478b-a184-8121ded06f16,neo soul
240,3ea520d6-e3a6-478b-a184-8121ded06f16,american
241,3ed88f5e-9803-41fe-997d-273cd0d46f4c,post-hardcore
241,3ed88f5e-9803-41fe-997d-273cd0d46f4c,alternative rock
241,3ed88f5e-9803-41fe-997d-273cd0d46f4c,emo pop
241,3ed88f5e-9803-41fe-997d-273cd0d46f4c,metalcore
241,3ed88f5e-9803-41fe-997d-273cd0d46f4c,pop punk
241,3ed88f5e-9803-41fe-997d-273cd0d46f4c,acoustic
242,3edd30b1-7823-4dec-a251-a151498bd992,
243,3efaab32-5731-4d5e-bd64-a5aa887035a2,english
243,3efaab32-5731-4d5e-bd64-a5aa887035a2,hip hop
243,3efaab32-5731-4d5e-bd64-a5aa887035a2,neo soul
243,3efaab32-5731-4d5e-bd64-a5aa887035a2,alté
243,3efaab32-5731-4d5e-bd64-a5aa887035a2,alternative r&b
243,3efaab32-5731-4d5e-bd64-a5aa887035a2,afrobeats
243,3efaab32-5731-4d5e-bd64-a5aa887035a2,hip hop
243,3efaab32-5731-4d5e-bd64-a5aa887035a2,rap
243,3efaab32-5731-4d5e-bd64-a5aa887035a2,trap
243,3efaab32-5731-4d5e-bd64-a5aa887035a2,southern hip hop
243,3efaab32-5731-4d5e-bd64-a5aa887035a2,2020s
243,3efaab32-5731-4d5e-bd64-a5aa887035a2,2010s
243,3efaab32-5731-4d5e-bd64-a5aa887035a2,trap rap
244,3f3341ea-2219-4954-974d-c7717ce48af7,alternative rock
244,3f3341ea-2219-4954-974d-c7717ce48af7,indie pop
244,3f3341ea-2219-4954-974d-c7717ce48af7,southern hip hop
244,3f3341ea-2219-4954-974d-c7717ce48af7,hip hop
244,3f3341ea-2219-4954-974d-c7717ce48af7,tumblr
245,3f48cd54-494a-40ae-9d46-6abfb807818e,future bass
245,3f48cd54-494a-40ae-9d46-6abfb807818e,dance
245,3f48cd54-494a-40ae-9d46-6abfb807818e,contemporary rap
245,3f48cd54-494a-40ae-9d46-6abfb807818e,conscious rapper
245,3f48cd54-494a-40ae-9d46-6abfb807818e,2010s
245,3f48cd54-494a-40ae-9d46-6abfb807818e,2020s
245,3f48cd54-494a-40ae-9d46-6abfb807818e,gangsta rap
245,3f48cd54-494a-40ae-9d46-6abfb807818e,alternative hip hop
245,3f48cd54-494a-40ae-9d46-6abfb807818e,hardcore hip hop
245,3f48cd54-494a-40ae-9d46-6abfb807818e,conscious hip hop
245,3f48cd54-494a-40ae-9d46-6abfb807818e,jazz rap
245,3f48cd54-494a-40ae-9d46-6abfb807818e,west coast hip hop
245,3f48cd54-494a-40ae-9d46-6abfb807818e,house
245,3f48cd54-494a-40ae-9d46-6abfb807818e,hip hop
245,3f48cd54-494a-40ae-9d46-6abfb807818e,pop rap
245,3f48cd54-494a-40ae-9d46-6abfb807818e,trap
245,3f48cd54-494a-40ae-9d46-6abfb807818e,pop
245,3f48cd54-494a-40ae-9d46-6abfb807818e,rap
245,3f48cd54-494a-40ae-9d46-6abfb807818e,r&b
245,3f48cd54-494a-40ae-9d46-6abfb807818e,disco
245,3f48cd54-494a-40ae-9d46-6abfb807818e,progressive rap
245,3f48cd54-494a-40ae-9d46-6abfb807818e,jazz
246,3f53f66e-d16c-4b09-a0ad-023e6ad0b0cf,southern rock
246,3f53f66e-d16c-4b09-a0ad-023e6ad0b0cf,southern metal
246,3f53f66e-d16c-4b09-a0ad-023e6ad0b0cf,metalcore
246,3f53f66e-d16c-4b09-a0ad-023e6ad0b0cf,post-hardcore
247,4005f086-8418-455f-8fb3-26e599a10047,easycore
247,4005f086-8418-455f-8fb3-26e599a10047,millennial
247,4005f086-8418-455f-8fb3-26e599a10047,melodic hardcore
247,4005f086-8418-455f-8fb3-26e599a10047,2020s
247,4005f086-8418-455f-8fb3-26e599a10047,2010s
247,4005f086-8418-455f-8fb3-26e599a10047,rock
247,4005f086-8418-455f-8fb3-26e599a10047,post-hardcore
248,4045786e-0933-425e-a3b7-8615282fb0e4,uk
248,4045786e-0933-425e-a3b7-8615282fb0e4,post-grunge
248,4045786e-0933-425e-a3b7-8615282fb0e4,alternative rock
248,4045786e-0933-425e-a3b7-8615282fb0e4,pop punk
248,4045786e-0933-425e-a3b7-8615282fb0e4,hardcore
248,4045786e-0933-425e-a3b7-8615282fb0e4,emo
248,4045786e-0933-425e-a3b7-8615282fb0e4,ipswich
248,4045786e-0933-425e-a3b7-8615282fb0e4,melodic hardcore
249,40e73510-02e1-4669-8581-a97aa3f0e5a4,trap
249,40e73510-02e1-4669-8581-a97aa3f0e5a4,southern hip hop
249,40e73510-02e1-4669-8581-a97aa3f0e5a4,rapper
249,40e73510-02e1-4669-8581-a97aa3f0e5a4,hip hop
249,40e73510-02e1-4669-8581-a97aa3f0e5a4,alternative hip hop
249,40e73510-02e1-4669-8581-a97aa3f0e5a4,hip hop
249,40e73510-02e1-4669-8581-a97aa3f0e5a4,trap
250,4119d13d-eb49-4322-bf20-ac5f94562a2f,
251,414f0366-e3f4-467d-8209-4bfc7e19535f,alternative metal
251,414f0366-e3f4-467d-8209-4bfc7e19535f,progressive rock
251,414f0366-e3f4-467d-8209-4bfc7e19535f,alternative rock
251,414f0366-e3f4-467d-8209-4bfc7e19535f,rock
251,414f0366-e3f4-467d-8209-4bfc7e19535f,progressive metal
251,414f0366-e3f4-467d-8209-4bfc7e19535f,hard rock
251,414f0366-e3f4-467d-8209-4bfc7e19535f,heavy metal
252,41c65ec0-010f-4fa7-bb78-9ca827d3550d,american
252,41c65ec0-010f-4fa7-bb78-9ca827d3550d,grunge
252,41c65ec0-010f-4fa7-bb78-9ca827d3550d,post-grunge
252,41c65ec0-010f-4fa7-bb78-9ca827d3550d,hard rock
252,41c65ec0-010f-4fa7-bb78-9ca827d3550d,rock
252,41c65ec0-010f-4fa7-bb78-9ca827d3550d,alternative rock
253,429b3762-3e85-41d7-b99c-c0816444b927,
254,4329bcfd-8e88-4843-971d-a7205c5bc3e8,
255,4343b43c-94a4-4ab3-81bf-a334186be7d8,alternative rock
255,4343b43c-94a4-4ab3-81bf-a334186be7d8,tumblr
255,4343b43c-94a4-4ab3-81bf-a334186be7d8,indie pop
256,43615315-dcb0-414c-8cfa-4fba0c6ac35f,indie pop
256,43615315-dcb0-414c-8cfa-4fba0c6ac35f,alternative rock
256,43615315-dcb0-414c-8cfa-4fba0c6ac35f,tumblr
257,4391c5d1-ccdd-431f-9808-a2eab42824d9,rock
257,4391c5d1-ccdd-431f-9808-a2eab42824d9,post-hardcore
257,4391c5d1-ccdd-431f-9808-a2eab42824d9,pop punk
257,4391c5d1-ccdd-431f-9808-a2eab42824d9,alternative rock
257,4391c5d1-ccdd-431f-9808-a2eab42824d9,melodic rock
257,4391c5d1-ccdd-431f-9808-a2eab42824d9,emo
258,43e2a217-bb38-40a9-88f7-ad9dfb2f91b6,pop
258,43e2a217-bb38-40a9-88f7-ad9dfb2f91b6,dance
258,43e2a217-bb38-40a9-88f7-ad9dfb2f91b6,trap
258,43e2a217-bb38-40a9-88f7-ad9dfb2f91b6,southern hip hop
258,43e2a217-bb38-40a9-88f7-ad9dfb2f91b6,2020s
258,43e2a217-bb38-40a9-88f7-ad9dfb2f91b6,2010s
258,43e2a217-bb38-40a9-88f7-ad9dfb2f91b6,trap rap
258,43e2a217-bb38-40a9-88f7-ad9dfb2f91b6,english
258,43e2a217-bb38-40a9-88f7-ad9dfb2f91b6,hip hop
258,43e2a217-bb38-40a9-88f7-ad9dfb2f91b6,hip hop
258,43e2a217-bb38-40a9-88f7-ad9dfb2f91b6,electropop
258,43e2a217-bb38-40a9-88f7-ad9dfb2f91b6,r&b
258,43e2a217-bb38-40a9-88f7-ad9dfb2f91b6,contemporary r&b
258,43e2a217-bb38-40a9-88f7-ad9dfb2f91b6,hip hop
258,43e2a217-bb38-40a9-88f7-ad9dfb2f91b6,electro house
258,43e2a217-bb38-40a9-88f7-ad9dfb2f91b6,2000s
258,43e2a217-bb38-40a9-88f7-ad9dfb2f91b6,2010s
258,43e2a217-bb38-40a9-88f7-ad9dfb2f91b6,trap
258,43e2a217-bb38-40a9-88f7-ad9dfb2f91b6,trap
259,44038b3e-4344-4b88-8e82-89a37f37d71c,alternative metal
259,44038b3e-4344-4b88-8e82-89a37f37d71c,metalcore
259,44038b3e-4344-4b88-8e82-89a37f37d71c,metal
259,44038b3e-4344-4b88-8e82-89a37f37d71c,rock and indie
259,44038b3e-4344-4b88-8e82-89a37f37d71c,djent
260,44167d9c-9cbb-4d40-adab-5e6946e8a50a,post-hardcore
260,44167d9c-9cbb-4d40-adab-5e6946e8a50a,metal
260,44167d9c-9cbb-4d40-adab-5e6946e8a50a,metalcore
260,44167d9c-9cbb-4d40-adab-5e6946e8a50a,post-metalcore
261,44658e73-cf08-4e6c-a850-a62a92ab409b,alternative rock
261,44658e73-cf08-4e6c-a850-a62a92ab409b,hard rock
261,44658e73-cf08-4e6c-a850-a62a92ab409b,rock
262,448d9627-e47d-4da1-b8ab-2015100dbf95,tumblr
262,448d9627-e47d-4da1-b8ab-2015100dbf95,alternative rock
262,448d9627-e47d-4da1-b8ab-2015100dbf95,indie pop
263,44db6871-6e7b-4ae6-905d-754d89f59bd3,house
263,44db6871-6e7b-4ae6-905d-754d89f59bd3,post-hardcore
263,44db6871-6e7b-4ae6-905d-754d89f59bd3,emo
263,44db6871-6e7b-4ae6-905d-754d89f59bd3,electronic rock
263,44db6871-6e7b-4ae6-905d-754d89f59bd3,melodic metalcore
263,44db6871-6e7b-4ae6-905d-754d89f59bd3,pop
263,44db6871-6e7b-4ae6-905d-754d89f59bd3,hard rock
263,44db6871-6e7b-4ae6-905d-754d89f59bd3,deathcore
263,44db6871-6e7b-4ae6-905d-754d89f59bd3,nu metal
263,44db6871-6e7b-4ae6-905d-754d89f59bd3,screamo
263,44db6871-6e7b-4ae6-905d-754d89f59bd3,alternative/indie rock
263,44db6871-6e7b-4ae6-905d-754d89f59bd3,drum and bass
263,44db6871-6e7b-4ae6-905d-754d89f59bd3,rock
263,44db6871-6e7b-4ae6-905d-754d89f59bd3,pop rock
263,44db6871-6e7b-4ae6-905d-754d89f59bd3,alternative rock
263,44db6871-6e7b-4ae6-905d-754d89f59bd3,electronic
263,44db6871-6e7b-4ae6-905d-754d89f59bd3,alternative metal
263,44db6871-6e7b-4ae6-905d-754d89f59bd3,metalcore
263,44db6871-6e7b-4ae6-905d-754d89f59bd3,psychedelic rock
264,44f35b61-3518-4954-a642-73ec85653575,
265,45547ebd-c8b6-4010-9b70-3b8cbd612042,alternative rock
265,45547ebd-c8b6-4010-9b70-3b8cbd612042,indie pop
265,45547ebd-c8b6-4010-9b70-3b8cbd612042,tumblr
266,45636d9e-4b9b-4de5-9ebf-0e49201e8b79,hardcore hip hop
266,45636d9e-4b9b-4de5-9ebf-0e49201e8b79,pop rap
266,45636d9e-4b9b-4de5-9ebf-0e49201e8b79,experimental hip hop
266,45636d9e-4b9b-4de5-9ebf-0e49201e8b79,trap
266,45636d9e-4b9b-4de5-9ebf-0e49201e8b79,cloud rap
266,45636d9e-4b9b-4de5-9ebf-0e49201e8b79,east coast hip hop
266,45636d9e-4b9b-4de5-9ebf-0e49201e8b79,hip hop
267,45a9d11b-a600-4f43-83d1-136483b855a7,red dirt
267,45a9d11b-a600-4f43-83d1-136483b855a7,alternative country
267,45a9d11b-a600-4f43-83d1-136483b855a7,americana
267,45a9d11b-a600-4f43-83d1-136483b855a7,country
268,45c0dbda-0abd-4d60-b62b-3aa1277226ff,alternative hip hop
268,45c0dbda-0abd-4d60-b62b-3aa1277226ff,pop rap
268,45c0dbda-0abd-4d60-b62b-3aa1277226ff,contemporary rap
268,45c0dbda-0abd-4d60-b62b-3aa1277226ff,hardcore hip hop
268,45c0dbda-0abd-4d60-b62b-3aa1277226ff,southern hip-hop
268,45c0dbda-0abd-4d60-b62b-3aa1277226ff,trap
268,45c0dbda-0abd-4d60-b62b-3aa1277226ff,southern rap
268,45c0dbda-0abd-4d60-b62b-3aa1277226ff,future bass
268,45c0dbda-0abd-4d60-b62b-3aa1277226ff,contemporary r&b
268,45c0dbda-0abd-4d60-b62b-3aa1277226ff,house
268,45c0dbda-0abd-4d60-b62b-3aa1277226ff,hip hop
268,45c0dbda-0abd-4d60-b62b-3aa1277226ff,alternative r&b
268,45c0dbda-0abd-4d60-b62b-3aa1277226ff,conscious hip hop
268,45c0dbda-0abd-4d60-b62b-3aa1277226ff,left-field rap
268,45c0dbda-0abd-4d60-b62b-3aa1277226ff,underground hip hop
268,45c0dbda-0abd-4d60-b62b-3aa1277226ff,experimental hip hop
269,4691a43c-21a0-43fd-8231-32fe0390ee6e,r&b
269,4691a43c-21a0-43fd-8231-32fe0390ee6e,southern hip hop
269,4691a43c-21a0-43fd-8231-32fe0390ee6e,soul
269,4691a43c-21a0-43fd-8231-32fe0390ee6e,hip hop
269,4691a43c-21a0-43fd-8231-32fe0390ee6e,contemporary r&b
269,4691a43c-21a0-43fd-8231-32fe0390ee6e,rapper
269,4691a43c-21a0-43fd-8231-32fe0390ee6e,smooth soul
269,4691a43c-21a0-43fd-8231-32fe0390ee6e,trap
270,46db934b-84f4-45ee-b481-c8b6106a8b31,alternative metal
270,46db934b-84f4-45ee-b481-c8b6106a8b31,indie rock
270,46db934b-84f4-45ee-b481-c8b6106a8b31,post-hardcore
270,46db934b-84f4-45ee-b481-c8b6106a8b31,alternative pop
270,46db934b-84f4-45ee-b481-c8b6106a8b31,alternative rock
270,46db934b-84f4-45ee-b481-c8b6106a8b31,rock
270,46db934b-84f4-45ee-b481-c8b6106a8b31,pop punk
271,46ee3e26-85d4-49e4-bc65-45a2544904cc,trap
271,46ee3e26-85d4-49e4-bc65-45a2544904cc,gangsta rap
271,46ee3e26-85d4-49e4-bc65-45a2544904cc,east coast hip hop
271,46ee3e26-85d4-49e4-bc65-45a2544904cc,hip hop
271,46ee3e26-85d4-49e4-bc65-45a2544904cc,hip hop
271,46ee3e26-85d4-49e4-bc65-45a2544904cc,dancehall
271,46ee3e26-85d4-49e4-bc65-45a2544904cc,contemporary r&b
271,46ee3e26-85d4-49e4-bc65-45a2544904cc,r&b
271,46ee3e26-85d4-49e4-bc65-45a2544904cc,alternative hip hop
271,46ee3e26-85d4-49e4-bc65-45a2544904cc,canadian hip hop
271,46ee3e26-85d4-49e4-bc65-45a2544904cc,alternative r&b
272,4705bb31-56c4-4959-96da-c49ebb5eca4c,indie folk
272,4705bb31-56c4-4959-96da-c49ebb5eca4c,indie rock
272,4705bb31-56c4-4959-96da-c49ebb5eca4c,americana
272,4705bb31-56c4-4959-96da-c49ebb5eca4c,blues rock
272,4705bb31-56c4-4959-96da-c49ebb5eca4c,alternative rock
272,4705bb31-56c4-4959-96da-c49ebb5eca4c,folk rock
273,475242fc-f097-446b-87cc-9d763daa9b11,
274,475f25f1-89bb-4f65-a4e2-f91ea238c00e,rock
274,475f25f1-89bb-4f65-a4e2-f91ea238c00e,post-hardcore
275,47dc5865-f940-489d-a8b8-9a9e92295d1f,detroit trap
275,47dc5865-f940-489d-a8b8-9a9e92295d1f,hip hop
275,47dc5865-f940-489d-a8b8-9a9e92295d1f,hip hop
275,47dc5865-f940-489d-a8b8-9a9e92295d1f,trap
275,47dc5865-f940-489d-a8b8-9a9e92295d1f,southern hip hop
275,47dc5865-f940-489d-a8b8-9a9e92295d1f,trap
276,4822a9e2-6c7d-4c89-8793-297e72105492,alternative r&b
276,4822a9e2-6c7d-4c89-8793-297e72105492,progressive metal
276,4822a9e2-6c7d-4c89-8793-297e72105492,alternative pop
276,4822a9e2-6c7d-4c89-8793-297e72105492,djent
276,4822a9e2-6c7d-4c89-8793-297e72105492,progressive rock
276,4822a9e2-6c7d-4c89-8793-297e72105492,art pop
276,4822a9e2-6c7d-4c89-8793-297e72105492,alternative metal
277,482aa5d4-2c12-44ac-ad69-249448d651d1,metalcore
277,482aa5d4-2c12-44ac-ad69-249448d651d1,southern rock
277,482aa5d4-2c12-44ac-ad69-249448d651d1,southern metal
277,482aa5d4-2c12-44ac-ad69-249448d651d1,post-hardcore
278,49392f65-ebcb-4719-8f4a-5203c81d499d,hip hop
278,49392f65-ebcb-4719-8f4a-5203c81d499d,east coast hip hop
278,49392f65-ebcb-4719-8f4a-5203c81d499d,trap
278,49392f65-ebcb-4719-8f4a-5203c81d499d,hip hop
279,49e141eb-1e27-442e-bfc7-aac2e5a2c907,
280,4a23538f-7729-49ff-99c7-7cc72c112ce2,metalcore
280,4a23538f-7729-49ff-99c7-7cc72c112ce2,acoustic
280,4a23538f-7729-49ff-99c7-7cc72c112ce2,post-hardcore
280,4a23538f-7729-49ff-99c7-7cc72c112ce2,alternative rock
280,4a23538f-7729-49ff-99c7-7cc72c112ce2,pop punk
280,4a23538f-7729-49ff-99c7-7cc72c112ce2,emo pop
281,4a3a9555-12dc-4f20-873b-3070747fe933,alternative metal
281,4a3a9555-12dc-4f20-873b-3070747fe933,alternative pop
281,4a3a9555-12dc-4f20-873b-3070747fe933,art pop
281,4a3a9555-12dc-4f20-873b-3070747fe933,alternative r&b
281,4a3a9555-12dc-4f20-873b-3070747fe933,djent
281,4a3a9555-12dc-4f20-873b-3070747fe933,progressive metal
281,4a3a9555-12dc-4f20-873b-3070747fe933,progressive rock
282,4a5e779f-c629-46e9-8014-c94b1c8a4117,experimental rock
282,4a5e779f-c629-46e9-8014-c94b1c8a4117,post-hardcore
283,4ab25397-1c84-4660-b800-a4817fd5737a,hip hop
284,4b2f966b-c3ab-4428-bb29-e9d89d4d99bb,2010s
284,4b2f966b-c3ab-4428-bb29-e9d89d4d99bb,rock
284,4b2f966b-c3ab-4428-bb29-e9d89d4d99bb,easycore
284,4b2f966b-c3ab-4428-bb29-e9d89d4d99bb,millennial
284,4b2f966b-c3ab-4428-bb29-e9d89d4d99bb,2020s
284,4b2f966b-c3ab-4428-bb29-e9d89d4d99bb,melodic hardcore
284,4b2f966b-c3ab-4428-bb29-e9d89d4d99bb,post-hardcore
285,4be55175-5cf4-44a1-813b-66a421a5219e,indie pop
285,4be55175-5cf4-44a1-813b-66a421a5219e,alternative rock
285,4be55175-5cf4-44a1-813b-66a421a5219e,tumblr
286,4c163285-b9eb-408f-8a28-b771b9489479,cello metal
286,4c163285-b9eb-408f-8a28-b771b9489479,neoclassical metal
286,4c163285-b9eb-408f-8a28-b771b9489479,symphonic metal
286,4c163285-b9eb-408f-8a28-b771b9489479,seen live
286,4c163285-b9eb-408f-8a28-b771b9489479,metal
286,4c163285-b9eb-408f-8a28-b771b9489479,instrumental rock
286,4c163285-b9eb-408f-8a28-b771b9489479,hard rock
286,4c163285-b9eb-408f-8a28-b771b9489479,female singers
286,4c163285-b9eb-408f-8a28-b771b9489479,instrumental
286,4c163285-b9eb-408f-8a28-b771b9489479,cello
286,4c163285-b9eb-408f-8a28-b771b9489479,finnish
286,4c163285-b9eb-408f-8a28-b771b9489479,alternative metal
287,4c986184-424a-44bb-ad23-b6261f3d044f,house
287,4c986184-424a-44bb-ad23-b6261f3d044f,neo-psychedelia
287,4c986184-424a-44bb-ad23-b6261f3d044f,british
287,4c986184-424a-44bb-ad23-b6261f3d044f,art rock
287,4c986184-424a-44bb-ad23-b6261f3d044f,indie rock
287,4c986184-424a-44bb-ad23-b6261f3d044f,sheffield
287,4c986184-424a-44bb-ad23-b6261f3d044f,baroque pop
287,4c986184-424a-44bb-ad23-b6261f3d044f,garage rock revival
287,4c986184-424a-44bb-ad23-b6261f3d044f,alternative rock
287,4c986184-424a-44bb-ad23-b6261f3d044f,alternative
287,4c986184-424a-44bb-ad23-b6261f3d044f,alternative/indie rock
287,4c986184-424a-44bb-ad23-b6261f3d044f,pop
287,4c986184-424a-44bb-ad23-b6261f3d044f,garage rock
287,4c986184-424a-44bb-ad23-b6261f3d044f,dance
287,4c986184-424a-44bb-ad23-b6261f3d044f,rock
287,4c986184-424a-44bb-ad23-b6261f3d044f,electronica
287,4c986184-424a-44bb-ad23-b6261f3d044f,psychedelic rock
287,4c986184-424a-44bb-ad23-b6261f3d044f,uk
287,4c986184-424a-44bb-ad23-b6261f3d044f,post-punk revival
287,4c986184-424a-44bb-ad23-b6261f3d044f,psychedelic pop
288,4d603b04-cf23-4493-885a-d135c8215616,hip hop
288,4d603b04-cf23-4493-885a-d135c8215616,rap
289,4d68ed0b-d6d3-44a2-bd42-f65efa0011f3,hip hop
289,4d68ed0b-d6d3-44a2-bd42-f65efa0011f3,rap
290,4de2fca3-e37a-4399-b121-9c4a6cb298b5,queer
290,4de2fca3-e37a-4399-b121-9c4a6cb298b5,indie folk
290,4de2fca3-e37a-4399-b121-9c4a6cb298b5,gen z
290,4de2fca3-e37a-4399-b121-9c4a6cb298b5,indie pop
290,4de2fca3-e37a-4399-b121-9c4a6cb298b5,2020s
291,4e9f954e-df92-40d9-b68d-8abcd4eae4da,tumblr
291,4e9f954e-df92-40d9-b68d-8abcd4eae4da,alternative rock
291,4e9f954e-df92-40d9-b68d-8abcd4eae4da,indie pop
292,4f063ddc-bfb1-4209-a5c9-8fe7244a2730,post-hardcore
292,4f063ddc-bfb1-4209-a5c9-8fe7244a2730,millennial
292,4f063ddc-bfb1-4209-a5c9-8fe7244a2730,2020s
292,4f063ddc-bfb1-4209-a5c9-8fe7244a2730,melodic hardcore
292,4f063ddc-bfb1-4209-a5c9-8fe7244a2730,easycore
292,4f063ddc-bfb1-4209-a5c9-8fe7244a2730,rock
292,4f063ddc-bfb1-4209-a5c9-8fe7244a2730,2010s
293,4ffcaf69-23c2-4403-af44-5413675696c0,alternative rock
293,4ffcaf69-23c2-4403-af44-5413675696c0,hard rock
293,4ffcaf69-23c2-4403-af44-5413675696c0,rock
294,50052fc5-7a97-479a-8563-299844846ad8,alternative rock
294,50052fc5-7a97-479a-8563-299844846ad8,heavy metal
294,50052fc5-7a97-479a-8563-299844846ad8,nu metal
294,50052fc5-7a97-479a-8563-299844846ad8,metal
294,50052fc5-7a97-479a-8563-299844846ad8,alternative metal
295,501af9e5-df3f-4fc4-8f70-b0149fabc270,country
295,501af9e5-df3f-4fc4-8f70-b0149fabc270,alternative country
295,501af9e5-df3f-4fc4-8f70-b0149fabc270,red dirt
295,501af9e5-df3f-4fc4-8f70-b0149fabc270,americana
296,502bf7e1-bdbe-49a1-8654-26609f3397e7,2020s
296,502bf7e1-bdbe-49a1-8654-26609f3397e7,melodic hardcore
296,502bf7e1-bdbe-49a1-8654-26609f3397e7,rock
296,502bf7e1-bdbe-49a1-8654-26609f3397e7,2010s
296,502bf7e1-bdbe-49a1-8654-26609f3397e7,easycore
296,502bf7e1-bdbe-49a1-8654-26609f3397e7,post-hardcore
296,502bf7e1-bdbe-49a1-8654-26609f3397e7,millennial
297,505ae984-deac-4c1c-a398-6ab4a0c48d21,emo-pop
297,505ae984-deac-4c1c-a398-6ab4a0c48d21,modern rock
297,505ae984-deac-4c1c-a398-6ab4a0c48d21,punk
297,505ae984-deac-4c1c-a398-6ab4a0c48d21,power pop
297,505ae984-deac-4c1c-a398-6ab4a0c48d21,pop punk
297,505ae984-deac-4c1c-a398-6ab4a0c48d21,pop
297,505ae984-deac-4c1c-a398-6ab4a0c48d21,alternative/indie rock
297,505ae984-deac-4c1c-a398-6ab4a0c48d21,emo pop
297,505ae984-deac-4c1c-a398-6ab4a0c48d21,emo
297,505ae984-deac-4c1c-a398-6ab4a0c48d21,neon pop
297,505ae984-deac-4c1c-a398-6ab4a0c48d21,pop rock
297,505ae984-deac-4c1c-a398-6ab4a0c48d21,powerpop
297,505ae984-deac-4c1c-a398-6ab4a0c48d21,alternative
297,505ae984-deac-4c1c-a398-6ab4a0c48d21,alternative rock
298,50e03ee5-b9ca-4319-8b59-2c924cfc723f,easycore
298,50e03ee5-b9ca-4319-8b59-2c924cfc723f,alternative rock
298,50e03ee5-b9ca-4319-8b59-2c924cfc723f,alternative metal
298,50e03ee5-b9ca-4319-8b59-2c924cfc723f,metalcore
298,50e03ee5-b9ca-4319-8b59-2c924cfc723f,post-hardcore
298,50e03ee5-b9ca-4319-8b59-2c924cfc723f,post-screamo
299,50f1b4c0-2d3b-4367-8be1-c4211dafb10f,indie pop
299,50f1b4c0-2d3b-4367-8be1-c4211dafb10f,tumblr
299,50f1b4c0-2d3b-4367-8be1-c4211dafb10f,alternative rock
300,51806185-eda3-4b81-a0e2-8445a4c679d3,southern metal
300,51806185-eda3-4b81-a0e2-8445a4c679d3,southern rock
300,51806185-eda3-4b81-a0e2-8445a4c679d3,metalcore
300,51806185-eda3-4b81-a0e2-8445a4c679d3,post-hardcore
301,5187ba58-113d-444b-ae80-b3f9ca581917,hardcore
301,5187ba58-113d-444b-ae80-b3f9ca581917,melodic metalcore
301,5187ba58-113d-444b-ae80-b3f9ca581917,screamo
301,5187ba58-113d-444b-ae80-b3f9ca581917,electronicore
301,5187ba58-113d-444b-ae80-b3f9ca581917,post-hardcore
301,5187ba58-113d-444b-ae80-b3f9ca581917,metalcore
302,519cca86-4b33-4c09-85e5-f455ab5d7f4e,
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,neo soul
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,west coast hip hop
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,jazz rap
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,american
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,alternative r&b
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,contemporary r&b
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,r&b
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,electronic
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,hip hop soul
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,pop
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,rap
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,jazz
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,progressive rap
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,disco
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,house
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,dance
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,future bass
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,contemporary rap
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,pop
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,trap
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,pop rap
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,conscious rapper
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,hip hop
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,2010s
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,2020s
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,gangsta rap
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,alternative hip hop
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,hardcore hip hop
303,51f80f16-e7af-43b3-a301-d8f94fcc6b98,conscious hip hop
